dataset,result_file,method,model,variant,top_m,bank,n_queries,accuracy_at_1,hit_at_5,mrr_at_5,document_accuracy_at_1,avg_latency_seconds,avg_top1_latency_seconds,avg_top5_latency_seconds,avg_input_tokens,avg_output_tokens,avg_total_tokens,avg_top1_input_tokens,avg_top1_output_tokens,avg_top1_total_tokens,avg_top5_input_tokens,avg_top5_output_tokens,avg_top5_total_tokens,successful_rows,accuracy_at_1_pct,hit_at_5_pct,mrr_at_5_pct,document_accuracy_at_1_pct
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,BNP Paribas,13,0.15384615384615385,0.8461538461538461,0.4538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,15.384615384615385,84.61538461538461,45.38461538461539,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Banca Monte dei Paschi di Siena,78,0.1282051282051282,0.2564102564102564,0.172008547008547,1.0,7.692307692307693e-05,7.692307692307693e-05,7.692307692307693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,12.82051282051282,25.64102564102564,17.200854700854702,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Banque Postale,95,0.3368421052631579,0.5052631578947369,0.4036842105263158,1.0,0.00015789473684210527,0.00015789473684210527,0.00015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,33.68421052631579,50.526315789473685,40.36842105263158,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Belfius,33,0.2727272727272727,0.3939393939393939,0.31565656565656564,1.0,3.0303030303030302e-05,3.0303030303030302e-05,3.0303030303030302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,27.27272727272727,39.39393939393939,31.565656565656564,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Caixa Geral de Depósitos,3,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.33333333333333,66.66666666666666,50.0,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,CaixaBank,32,0.40625,0.53125,0.4583333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,40.625,53.125,45.83333333333333,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,DNB,50,0.4,0.72,0.52,1.0,0.00026000000000000003,0.00026000000000000003,0.00026000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,40.0,72.0,52.0,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Deutsche Bank,13,0.3076923076923077,0.6923076923076923,0.43205128205128207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,30.76923076923077,69.23076923076923,43.205128205128204,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,ING,46,0.30434782608695654,0.4782608695652174,0.3554347826086957,1.0,4.347826086956522e-05,4.347826086956522e-05,4.347826086956522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,30.434782608695656,47.82608695652174,35.54347826086957,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Intesa Sanpaolo,106,0.14150943396226415,0.20754716981132076,0.1630503144654088,1.0,0.0001792452830188679,0.0001792452830188679,0.0001792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,14.150943396226415,20.754716981132077,16.30503144654088,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,KBC Group,32,0.46875,0.65625,0.5494791666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,46.875,65.625,54.947916666666664,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,KfW,24,0.2916666666666667,0.5416666666666666,0.3972222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,29.166666666666668,54.166666666666664,39.72222222222222,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Nordea Bank,21,0.3333333333333333,0.5238095238095238,0.40634920634920635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,33.33333333333333,52.38095238095239,40.63492063492063,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,OTP Bank,79,0.11392405063291139,0.4050632911392405,0.21962025316455697,1.0,5.0632911392405066e-05,5.0632911392405066e-05,5.0632911392405066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,11.39240506329114,40.50632911392405,21.962025316455698,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,PKO Bank Polski,36,0.3333333333333333,0.6944444444444444,0.4861111111111111,1.0,5.555555555555556e-05,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,33.33333333333333,69.44444444444444,48.61111111111111,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Pekao,32,0.46875,0.875,0.63125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,46.875,87.5,63.125,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Raiffeisen Bank International,83,0.1686746987951807,0.26506024096385544,0.19959839357429718,1.0,6.024096385542169e-05,6.024096385542169e-05,6.024096385542169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,16.867469879518072,26.506024096385545,19.95983935742972,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Santander,31,0.0,0.12903225806451613,0.059139784946236555,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,12.903225806451612,5.913978494623655,96.7741935483871
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Societe Generale,15,0.3333333333333333,0.4666666666666667,0.3722222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,33.33333333333333,46.666666666666664,37.222222222222214,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,Swedbank,85,0.32941176470588235,0.5882352941176471,0.42392156862745095,1.0,1.1764705882352942e-05,1.1764705882352942e-05,1.1764705882352942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,32.94117647058823,58.82352941176471,42.3921568627451,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,5.0,UniCredit,37,0.21621621621621623,0.35135135135135137,0.2702702702702703,1.0,5.4054054054054054e-05,5.4054054054054054e-05,5.4054054054054054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,21.62162162162162,35.13513513513514,27.027027027027028,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,ABN Amro,53,0.32075471698113206,0.5849056603773585,0.4066037735849057,1.0,0.0001320754716981132,0.0001320754716981132,0.0001320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,32.075471698113205,58.490566037735846,40.66037735849057,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,BBVA,3,0.6666666666666666,1.0,0.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.66666666666666,100.0,77.77777777777777,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,BNP Paribas,13,0.15384615384615385,0.8461538461538461,0.4538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,15.384615384615385,84.61538461538461,45.38461538461539,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Banca Monte dei Paschi di Siena,78,0.15384615384615385,0.28205128205128205,0.19444444444444445,1.0,0.0001282051282051282,0.0001282051282051282,0.0001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,15.384615384615385,28.205128205128204,19.444444444444446,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Banque Postale,95,0.35789473684210527,0.5789473684210527,0.4452631578947368,1.0,0.00029473684210526316,0.00029473684210526316,0.00029473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,35.78947368421053,57.89473684210527,44.52631578947368,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Belfius,33,0.24242424242424243,0.45454545454545453,0.32575757575757575,1.0,0.00021212121212121213,0.00021212121212121213,0.00021212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,24.242424242424242,45.45454545454545,32.57575757575758,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Caixa Geral de Depósitos,3,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.33333333333333,66.66666666666666,50.0,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,CaixaBank,32,0.46875,0.59375,0.5208333333333334,1.0,3.125e-05,3.125e-05,3.125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,46.875,59.375,52.083333333333336,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,DNB,50,0.42,0.76,0.5413333333333333,1.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,42.0,76.0,54.13333333333333,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Deutsche Bank,13,0.3076923076923077,0.6923076923076923,0.43205128205128207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,30.76923076923077,69.23076923076923,43.205128205128204,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,ING,46,0.43478260869565216,0.6956521739130435,0.5184782608695653,1.0,0.00013043478260869567,0.00013043478260869567,0.00013043478260869567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,43.47826086956522,69.56521739130434,51.84782608695653,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Intesa Sanpaolo,106,0.14150943396226415,0.27358490566037735,0.18852201257861637,1.0,0.00018867924528301886,0.00018867924528301886,0.00018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,14.150943396226415,27.358490566037734,18.852201257861637,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,KBC Group,32,0.46875,0.65625,0.5494791666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,46.875,65.625,54.947916666666664,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,KfW,24,0.3333333333333333,0.6666666666666666,0.4680555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,33.33333333333333,66.66666666666666,46.80555555555555,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Nordea Bank,21,0.3333333333333333,0.6190476190476191,0.43412698412698414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,33.33333333333333,61.904761904761905,43.41269841269841,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,OTP Bank,79,0.16455696202531644,0.5189873417721519,0.2955696202531646,1.0,3.79746835443038e-05,3.79746835443038e-05,3.79746835443038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,16.455696202531644,51.89873417721519,29.55696202531646,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,PKO Bank Polski,36,0.2777777777777778,0.7222222222222222,0.46388888888888885,1.0,2.777777777777778e-05,2.777777777777778e-05,2.777777777777778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,27.77777777777778,72.22222222222221,46.388888888888886,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Pekao,32,0.46875,0.875,0.63125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,46.875,87.5,63.125,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Raiffeisen Bank International,83,0.1927710843373494,0.3373493975903614,0.23915662650602412,1.0,0.0002289156626506024,0.0002289156626506024,0.0002289156626506024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,19.27710843373494,33.734939759036145,23.915662650602414,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Santander,31,0.0,0.12903225806451613,0.059139784946236555,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,12.903225806451612,5.913978494623655,96.7741935483871
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Societe Generale,15,0.5333333333333333,0.6666666666666666,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,53.333333333333336,66.66666666666666,56.00000000000001,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,Swedbank,85,0.35294117647058826,0.6235294117647059,0.4556862745098039,1.0,0.00010588235294117649,0.00010588235294117649,0.00010588235294117649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,35.294117647058826,62.35294117647059,45.568627450980394,100.0
ESRS,hybrid_pageindex_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,node,7.0,UniCredit,37,0.24324324324324326,0.40540540540540543,0.30630630630630634,1.0,5.4054054054054054e-05,5.4054054054054054e-05,5.4054054054054054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,24.324324324324326,40.54054054054054,30.630630630630634,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,ABN Amro,53,0.5849056603773585,0.8113207547169812,0.8018867924528302,0.9811320754716981,119.36188679245284,54.32884615384615,118.46003773584906,66437.15094339622,8601.547169811322,75038.69811320755,32446.056603773584,3859.7169811320755,36305.77358490566,65984.3396226415,8522.528301886792,74506.8679245283,53,58.490566037735846,81.13207547169812,80.18867924528303,98.11320754716981
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,BBVA,3,1.0,1.0,1.0,1.0,86.76166666666666,19.84,86.76166666666666,88006.33333333333,6707.333333333333,94713.66666666667,21945.0,1500.3333333333333,23445.333333333332,88006.33333333333,6707.333333333333,94713.66666666667,3,100.0,100.0,100.0,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,BNP Paribas,13,0.8461538461538461,0.9230769230769231,0.9230769230769231,1.0,83.39792307692308,27.343461538461536,83.39784615384616,50997.769230769234,6629.461538461538,57627.230769230766,15385.846153846154,2050.3076923076924,17436.153846153848,50997.769230769234,6629.461538461538,57627.230769230766,13,84.61538461538461,92.3076923076923,92.3076923076923,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Banca Monte dei Paschi di Siena,78,0.5256410256410257,0.7692307692307693,0.7542735042735043,0.9615384615384616,120.89344871794871,58.60932,117.98076923076923,67664.19230769231,8650.97435897436,76315.16666666667,27258.602564102563,3865.4871794871797,31124.089743589742,66603.84615384616,8454.141025641025,75057.98717948717,78,52.56410256410257,76.92307692307693,75.42735042735043,96.15384615384616
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Banque Postale,95,0.5157894736842106,0.7473684210526316,0.7315789473684211,1.0,172.57396842105265,91.33649473684211,170.447,176039.8105263158,9173.884210526316,185213.6947368421,82262.7052631579,4904.694736842105,87167.4,170907.7052631579,9030.378947368421,179938.08421052631,95,51.578947368421055,74.73684210526315,73.15789473684211,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Belfius,33,0.48484848484848486,0.6666666666666666,0.6363636363636364,1.0,153.24718181818182,82.80245454545454,151.4178181818182,70726.81818181818,9700.484848484848,80427.30303030302,44292.0,5147.787878787879,49439.78787878788,66498.30303030302,9568.484848484848,76066.78787878787,33,48.484848484848484,66.66666666666666,63.63636363636363,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Caixa Geral de Depósitos,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,102.69533333333334,24.189666666666668,102.69500000000001,107175.0,6891.0,114066.0,27139.666666666668,1550.6666666666667,28690.333333333332,107175.0,6891.0,114066.0,3,66.66666666666666,66.66666666666666,66.66666666666666,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,CaixaBank,32,0.6875,0.90625,0.875,1.0,154.8019375,56.0921875,153.99096875,121090.375,10154.1875,131244.5625,47255.625,3503.21875,50758.84375,120489.9375,10109.125,130599.0625,32,68.75,90.625,87.5,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,DNB,50,0.54,0.88,0.8366666666666667,0.98,164.90106,59.56902040816327,164.32346,130170.64,11292.28,141462.92,51653.26,3928.86,55582.12,130082.16,11254.24,141336.4,50,54.0,88.0,83.66666666666667,98.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Deutsche Bank,13,0.7692307692307693,1.0,0.8653846153846154,1.0,130.99315384615386,22.425153846153844,130.99307692307693,182465.15384615384,8301.461538461539,190766.61538461538,35154.230769230766,1345.076923076923,36499.307692307695,182465.15384615384,8301.461538461539,190766.61538461538,13,76.92307692307693,100.0,86.53846153846155,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,ING,46,0.6304347826086957,0.9130434782608695,0.8985507246376813,1.0,137.89652173913043,44.74276086956522,137.3635652173913,41909.47826086957,8413.065217391304,50322.54347826087,15008.695652173914,2567.7608695652175,17576.456521739132,41811.586956521736,8372.282608695652,50183.86956521739,46,63.04347826086957,91.30434782608695,89.85507246376812,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Intesa Sanpaolo,106,0.4528301886792453,0.6981132075471698,0.6933962264150944,0.9811320754716981,178.09595283018865,91.6149903846154,176.01203773584908,141528.05660377358,10227.207547169812,151755.2641509434,90647.7924528302,4883.7169811320755,95531.50943396226,140668.93396226416,10090.216981132075,150759.15094339623,106,45.28301886792453,69.81132075471697,69.33962264150944,98.11320754716981
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,KBC Group,32,0.71875,0.875,0.859375,1.0,113.29465625,33.8464375,113.29465625,93358.25,7077.90625,100436.15625,28033.84375,2090.8125,30124.65625,93358.25,7077.90625,100436.15625,32,71.875,87.5,85.9375,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,KfW,24,0.5416666666666666,0.9166666666666666,0.8958333333333334,1.0,152.327875,66.26804166666666,152.32775,57846.958333333336,9428.458333333334,67275.41666666667,23755.291666666668,4062.0,27817.291666666668,57846.958333333336,9428.458333333334,67275.41666666667,24,54.166666666666664,91.66666666666666,89.58333333333334,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Nordea Bank,21,0.38095238095238093,0.5714285714285714,0.5476190476190477,0.9047619047619048,153.19476190476192,103.73157894736842,153.19461904761906,46881.47619047619,9970.047619047618,56851.52380952381,27213.47619047619,6037.190476190476,33250.666666666664,46881.47619047619,9970.047619047618,56851.52380952381,21,38.095238095238095,57.14285714285714,54.761904761904766,90.47619047619048
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,OTP Bank,79,0.5063291139240507,0.620253164556962,0.580168776371308,0.9873417721518988,155.70879746835445,78.69358974358975,155.70874683544304,79653.3670886076,9434.291139240506,89087.65822784811,37838.27848101266,4681.481012658228,42519.759493670885,79653.3670886076,9434.291139240506,89087.65822784811,79,50.63291139240506,62.0253164556962,58.016877637130804,98.73417721518987
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,PKO Bank Polski,36,0.5555555555555556,0.7777777777777778,0.7638888888888888,0.9722222222222222,163.27852777777778,75.72917142857143,163.2783611111111,67405.19444444444,9421.805555555555,76827.0,27712.0,4080.6111111111113,31792.61111111111,67405.19444444444,9421.805555555555,76827.0,36,55.55555555555556,77.77777777777779,76.38888888888889,97.22222222222221
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Pekao,32,0.8125,1.0,1.0,1.0,139.3934375,29.546937500000002,139.393375,173229.5625,6714.6875,179944.25,39406.8125,1433.65625,40840.46875,173229.5625,6714.6875,179944.25,32,81.25,100.0,100.0,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Raiffeisen Bank International,83,0.4578313253012048,0.5783132530120482,0.5461847389558233,0.9879518072289156,181.49521686746988,88.44468292682927,181.49510843373494,92439.95180722892,11197.373493975903,103637.32530120482,47727.9156626506,5340.44578313253,53068.361445783135,92439.95180722892,11197.373493975903,103637.32530120482,83,45.78313253012048,57.831325301204814,54.61847389558233,98.79518072289156
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Santander,31,0.6774193548387096,0.8064516129032258,0.8064516129032258,1.0,167.78729032258065,63.38612903225807,167.78725806451612,123810.32258064517,9322.870967741936,133133.1935483871,49921.74193548387,3406.2903225806454,53328.032258064515,123810.32258064517,9322.870967741936,133133.1935483871,31,67.74193548387096,80.64516129032258,80.64516129032258,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Societe Generale,15,0.8,0.8666666666666667,0.8666666666666667,1.0,122.32333333333332,37.474066666666666,122.32326666666668,69365.53333333334,7413.0,76778.53333333334,21631.266666666666,2099.5333333333333,23730.8,69365.53333333334,7413.0,76778.53333333334,15,80.0,86.66666666666667,86.66666666666667,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,Swedbank,85,0.5529411764705883,0.7764705882352941,0.7611764705882353,1.0,169.0082,53.411870588235296,169.0081411764706,117203.57647058823,9975.470588235294,127179.04705882353,46603.49411764706,3091.9058823529413,49695.4,117203.57647058823,9975.470588235294,127179.04705882353,85,55.294117647058826,77.64705882352942,76.11764705882354,100.0
ESRS,pageindex_combined_query_results_clean.jsonl,PageIndex,GPT-5,standard,,UniCredit,37,0.43243243243243246,0.5945945945945946,0.5540540540540541,0.972972972972973,129.0811081081081,76.75569444444444,129.08105405405405,94344.08108108108,9492.027027027027,103836.1081081081,47420.75675675676,5071.054054054054,52491.81081081081,94344.08108108108,9492.027027027027,103836.1081081081,37,43.24324324324324,59.45945945945946,55.4054054054054,97.2972972972973
